State,Year,month,sa_no,DelimID,AC_No,Position,Cand1,Sex1,Party1,Votes1,Age,Cand_Type,Valid_Votes,Electors,AC_Name,AC_Type,District_Name,Sub_Region,N_Cand,Turnout,Vote_Sh,Deposit_Lost,Margin_Percent,Jati,Caste_Rec,Rel,New.Caste,Old_Jati,ENOP,Caste
Gujarat,1998,2,9,3,23,7,MOHAN VASTA SHRIMALI,M,IND,180,NA,NA,67555,126425,UPLETA,GEN,NA,NA,7,53.43,0.27,no,0,,,,NA,NA,3.23,
Gujarat,1998,2,9,3,24,1,KASUNDRA MAGANBHAI AMBABHAI,M,BJP,31447,NA,NA,69744,113303,JODIYA,GEN,NA,NA,5,61.56,45.09,no,1.91,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.5,INTERMEDIARY CASTE
Gujarat,1998,2,9,3,24,2,PATEL RAGHAVAJIBHAI HANSARAJ,M,AIRJP,30114,NA,NA,69744,113303,JODIYA,GEN,NA,NA,5,61.56,43.18,no,33.52,,,,NA,NA,2.5,
Gujarat,1998,2,9,3,24,3,DAYABHAI DEVASHIBHAI BHIMANI,M,INC,6733,NA,NA,69744,113303,JODIYA,GEN,NA,NA,5,61.56,9.65,no,8.39,,,,NA,NA,2.5,
Gujarat,1998,2,9,3,24,4,SOTHA JORUBHA SHIVUBHA,M,IND,879,NA,NA,69744,113303,JODIYA,GEN,NA,NA,5,61.56,1.26,no,0.44,,,,NA,NA,2.5,
Gujarat,1998,2,9,3,24,5,PADHIAR LALJI KARA,M,RPI,571,NA,NA,69744,113303,JODIYA,GEN,NA,NA,5,61.56,0.82,no,0,,,,NA,NA,2.5,
Gujarat,1998,2,9,3,25,1,KHATTAR PARMANAND VISHANDAS (PARMAAND,M,BJP,28361,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,51.32,no,13.96,SINDHI,UPPER CASTE,HINDU,NA,NA,2.44,UPPER CASTE
Gujarat,1998,2,9,3,25,10,VAGHELA JAYENDRA KANJIBHAI,M,IND,59,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.11,yes,0,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,2,VASANT VINODRAI KALYANJI (KILUBHAI VASANT),M,INC,20646,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,37.36,no,27.76,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,3,KANAKHARA DHIRUBHAI JIVANBHAI (DHIRUBHAI,M,AIRJP,5305,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,9.6,no,8.99,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,4,PATANI ABU OSMAN (IQUBAL KHILAJI),M,IND,334,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.6,no,0.34,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,5,ANIRUDHDHA PRADUMAN BHATT,M,IND,144,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.26,no,0.04,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,6,ADVOCATE TRIVEDI CHANDULAL MULSHANKAR,M,IND,123,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.22,no,0.03,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,7,KURAISHI M. SALEEMBHAI HASHANBHAI,M,IND,108,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.2,no,0.02,6 QURESHI,BC MUSLIM,MUSLIM,NA,NA,2.44,BC MUSLIM
Gujarat,1998,2,9,3,25,8,MEHTA KISHORCHANDRA JETHALAL,M,IND,97,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.18,no,0.01,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,25,9,PARMAR JIVIBEN BACHUBHAI,F,IND,90,NA,NA,55267,128905,JAMNAGAR,GEN,NA,NA,10,42.87,0.16,yes,0.06,,,,NA,NA,2.44,
Gujarat,1998,2,9,3,26,1,ZALA MANHARBHAI VALJI,M,BJP,37371,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,47.4,no,3.07,OTHER SC,SC,HINDU,NA,NA,2.38,SC
Gujarat,1998,2,9,3,26,2,DR. DINESH PARMAR,M,INC,34953,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,44.34,no,39.79,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,26,3,PARMAR DANABHAI MURABHAI,M,JD,3588,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,4.55,no,3.11,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,26,4,DHRUV PUNJABHAI BHANABHAI,M,AIRJP,1134,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,1.44,no,0.09,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,26,5,PARMAR MADHUBHAI GOVINDBHAI,M,IND,1063,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,1.35,no,0.72,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,26,6,PARMAR NATHALAL BHIMAJIBHAI,M,SP,492,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,0.62,no,0.33,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,26,7,RAMESH BADHABHAI JADAV,M,IND,234,NA,NA,78835,214156,JAMNAGAR RURAL,SC,NA,NA,7,36.81,0.3,no,0,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,27,1,FALDU RANCHHOD CHANABHAI (R.C.FALDU),M,BJP,40450,NA,NA,65642,123513,KALAWAD,GEN,NA,NA,5,53.15,61.62,no,35.64,OTHER PEASANT OBC,NOT ASCERTAINED,HINDU,NA,NA,2.17,NOT ASCERTAINED
Gujarat,1998,2,9,3,27,2,PATEL KANTABEN RAGHAVJIBHAI,F,AIRJP,17052,NA,NA,65642,123513,KALAWAD,GEN,NA,NA,5,53.15,25.98,no,15.97,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,27,3,MENPARA RUDABHAI LAVJIBHAI,M,INC,6567,NA,NA,65642,123513,KALAWAD,GEN,NA,NA,5,53.15,10,no,8.13,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,27,4,KANTIBHAI BABULAL GADHVI,M,JD,1232,NA,NA,65642,123513,KALAWAD,GEN,NA,NA,5,53.15,1.88,no,1.36,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,27,5,DEVGANA MOHANBHAI MEGHJIBHAI,M,IND,341,NA,NA,65642,123513,KALAWAD,GEN,NA,NA,5,53.15,0.52,no,0,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,28,1,SAPARIYA CHIMANLAL DHARAMSHIBHAI,M,BJP,35953,NA,NA,65352,111493,JAMJODHPUR,GEN,NA,NA,5,58.62,55.01,no,11.85,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.04,INTERMEDIARY CASTE
Gujarat,1998,2,9,3,28,2,JADEJA BRIJRAJSINH HEMATSINH,M,INC,28206,NA,NA,65352,111493,JAMJODHPUR,GEN,NA,NA,5,58.62,43.16,no,42.27,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,28,3,VASRA KANABHAI SAJANBHAI,M,IND,583,NA,NA,65352,111493,JAMJODHPUR,GEN,NA,NA,5,58.62,0.89,no,0.35,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,28,4,VAGHELA GHELA BIJALBHAI,M,IND,354,NA,NA,65352,111493,JAMJODHPUR,GEN,NA,NA,5,58.62,0.54,no,0.15,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,28,5,SIDPARA KANTILAL KESHAVJIBHAI,M,IND,256,NA,NA,65352,111493,JAMJODHPUR,GEN,NA,NA,5,58.62,0.39,no,0,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,29,1,BERA MURUBHAI HARADAS,M,BJP,25864,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,44.89,no,11.95,OTHER SC,NOT ASCERTAINED,HINDU,NA,NA,2.86,NOT ASCERTAINED
Gujarat,1998,2,9,3,29,10,GOHIL DEVSHI AMARSHI,M,IND,61,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,0.11,yes,0,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,2,MADAM VIKRAMBHAI ARJANBHAI,M,INC,18979,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,32.94,no,21.25,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,3,DALJADEJA GOVUBHA KATHADJI,M,IND,6734,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,11.69,no,7.14,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,4,NAKUM RAMESH PREMJI,M,IND,2622,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,4.55,no,2.51,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,5,SAPAYA HAJIMAMAD KHIDADHAR,M,IND,1177,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,2.04,no,0.46,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,6,DATANI HARUBHAI GOKALDAS,M,JD,911,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,1.58,no,0.16,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,7,BHADARKA RAJESHBHAI RAMA,M,SP,820,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,1.42,no,0.88,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,8,KHIMSURYA KALPESH SIDIBHAI,M,IND,311,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,0.54,no,0.31,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,29,9,MARU KANUBHAI RAMJIBHAI,M,IND,133,NA,NA,57612,101515,BHANVAD,GEN,NA,NA,10,56.75,0.23,no,0.12,,,,NA,NA,2.86,
Gujarat,1998,2,9,3,30,1,CHAVDA KARU NARAN,M,BJP,23039,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,37.26,no,18.14,RAJPUT,UPPER CASTE,HINDU,NA,NA,3.57,UPPER CASTE
Gujarat,1998,2,9,3,30,10,GORANIA ARSI BHIMA,M,IND,222,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.36,no,0.06,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,11,NAKUM RAVJIBHAI MANJIBHAI,M,IND,183,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.3,no,0.06,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,12,DAVE NALINKANT NARANDAS,M,IND,143,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.23,no,0,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,13,JADEJA KIRTISINH PRATAPSANG,M,IND,142,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.23,no,0.01,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,14,CHETARIYA PITHA MALDE,M,IND,136,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.22,no,0.02,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,15,PARMAR PREMJI LAKHANBHAI,M,AIRJP,121,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.2,no,0.15,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,16,RAMDATTI MASANGAR DHANIGAR,M,IND,31,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.05,yes,0,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,2,DR. SAJAN JIVABHAI VAROTARIA,M,INC,11822,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,19.12,no,3.6,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,3,ASHOKBHAI HARIDAS LAL,M,JD,9595,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,15.52,no,1.04,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,4,BHAN RAMBHAI NATHABHAI,M,IND,8949,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,14.47,no,5.23,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,5,NAKUM JAYANTIBHAI DAYABHAI,M,IND,5718,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,9.25,no,7.64,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,6,BODAR RAJASI RANMAL,M,IND,995,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,1.61,no,1.19,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,7,MANDORA HASHMUKH MEGHJI,M,IND,260,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.42,no,0.02,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,8,DATTANI NATVARLAL MAGANLAL,M,IND,247,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.4,no,0.02,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,30,9,KHUNTI BHOJABHAI KANABHAI,M,IND,233,NA,NA,61836,116919,KHAMBHALIA,GEN,NA,NA,16,52.89,0.38,no,0.02,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,31,1,MANEK PABUBHA VIRAMBHA,M,IND,36618,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,49.13,no,7.01,RAJPUT,NOT ASCERTAINED,HINDU,NA,NA,2.04,NOT ASCERTAINED
Gujarat,1998,2,9,3,31,2,GOJIYA VAJSI DEVABHAI (V.D.GOJIYA),M,BJP,31397,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,42.13,no,37.71,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,31,3,BOLIM HAMIR HASAM,M,IND,3293,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,4.42,no,3.26,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,31,4,MAJITHIYA RAMANBHAI SUNDARBHAI,M,SP,861,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,1.16,no,0.02,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,31,5,HATHIYA GANGABHAI MUNJABHAI,M,IND,849,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,1.14,no,0.33,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,31,6,JADEJA VAJUBHA DOLATSINH,M,IND,605,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,0.81,no,0.19,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,31,7,BAGADA HIRABHAI LAKHABHAI,M,RPI,466,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,0.63,no,0.03,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,31,8,PARMAR JETABHAI SAVJIBHAI,M,IND,442,NA,NA,74531,128512,DWARKA,GEN,NA,NA,8,58,0.59,no,0,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,32,1,BOKHIRIYA BABUBHAI BHIMABHAI,M,BJP,39796,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,53.48,no,31.77,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.7,INTERMEDIARY CASTE
Gujarat,1998,2,9,3,32,10,ODEDARA MALDE KARSHAN,M,IND,76,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.1,yes,0.03,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,11,MACHHAVARA NATHU GIGA,M,IND,57,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.08,yes,0.04,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,12,VYAS URMIL HARIKRISHNA,M,IND,30,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.04,yes,0,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,2,SHIYAL HIRALAL GAGAN,M,AIRJP,16156,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,21.71,no,5.53,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,3,MODHVADIA ARJUN DEVABHAI,M,INC,12039,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,16.18,no,10.34,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,4,KADCHHA BHURA MUNZA,M,IND,4347,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,5.84,no,4.9,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,5,JOSHI CHAMPAKLAL SHIVSHANKAR,M,CPI,699,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.94,no,0.2,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,6,DEVANI BHAGUBHAI HIRALAL,M,JD,551,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.74,no,0.21,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,7,LIMBOLA LAKHABHAI NARANBHAI,M,RPI,393,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.53,no,0.33,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,8,VADHIYA KARSHANBHAI HIRABHAI,M,SP,150,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.2,no,0.04,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,32,9,PREMILABEN KARSHAN POSTARIYA,F,IND,117,NA,NA,74411,139174,PORBANDAR,GEN,NA,NA,12,53.47,0.16,yes,0.06,,,,NA,NA,2.7,
Gujarat,1998,2,9,3,33,1,ODEDARA KARSHAN DULA,M,BJP,33795,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,64.23,no,36.03,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,1.96,INTERMEDIARY CASTE
Gujarat,1998,2,9,3,33,2,KHACHAR HANSABA MERAMBAHI,F,IND,14838,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,28.2,no,23.96,,,,NA,NA,1.96,
Gujarat,1998,2,9,3,33,3,ZALA LAKHABHAI DEVABHAI,M,AIRJP,2231,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,4.24,no,3,,,,NA,NA,1.96,
Gujarat,1998,2,9,3,33,4,RAMKABIR ASHWIN TULSIDAS,M,IND,654,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,1.24,no,0.28,,,,NA,NA,1.96,
Gujarat,1998,2,9,3,33,5,MODHA RAMA KARA,M,IND,509,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,0.97,no,0.32,,,,NA,NA,1.96,
Gujarat,1998,2,9,3,33,6,TANK VINODBHAI TAPUBHAI,M,IND,338,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,0.64,no,0.16,,,,NA,NA,1.96,
Gujarat,1998,2,9,3,33,7,LUDARIYA JAYANTILAL NARSHI,M,IND,252,NA,NA,52617,125122,KUTIYANA,GEN,NA,NA,7,42.05,0.48,no,0,,,,NA,NA,1.96,
Gujarat,1998,2,9,3,34,1,KARGATIA BHAGVANJI LAKHABHAI,M,BJP,34212,NA,NA,72344,136549,MANGROL,GEN,NA,NA,5,52.98,47.29,no,7.16,YADAV,OBC PP,HINDU,NA,NA,2.56,OBC PP
Gujarat,1998,2,9,3,34,2,CHUDASAMA CHANDRIKABEN KANJI,F,INC,29033,NA,NA,72344,136549,MANGROL,GEN,NA,NA,5,52.98,40.13,no,29.18,,,,NA,NA,2.56,
Gujarat,1998,2,9,3,34,3,GADHIYA SULEMAN NURMAMAD,M,AIRJP,7926,NA,NA,72344,136549,MANGROL,GEN,NA,NA,5,52.98,10.96,no,9.98,,,,NA,NA,2.56,
Gujarat,1998,2,9,3,34,4,BAREYA BAYA PUNJA,M,IND,709,NA,NA,72344,136549,MANGROL,GEN,NA,NA,5,52.98,0.98,no,0.34,,,,NA,NA,2.56,
Gujarat,1998,2,9,3,34,5,BHUVA BABU DEVA,M,IND,464,NA,NA,72344,136549,MANGROL,GEN,NA,NA,5,52.98,0.64,no,0,,,,NA,NA,2.56,
Gujarat,1998,2,9,3,35,1,SUREJA RATILAL GORDHANBHAI,M,BJP,37817,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,52.6,no,9.63,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.17,INTERMEDIARY CASTE
Gujarat,1998,2,9,3,35,2,CHAVDA JAWAHAR PETHALJIBHAI,M,INC,30896,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,42.97,no,40.46,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,35,3,SAVANI BHAGAVANJI MULJI,M,IND,1810,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,2.52,no,1.85,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,35,4,BANAWA HADRSHA ALIASHA,M,SP,480,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,0.67,no,0.12,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,35,5,MARU RAJABHAI LILABHAI,M,IND,394,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,0.55,no,0.23,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,35,6,BADU HAROON HAJINURMOHMAD,M,IND,232,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,0.32,no,0.1,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,35,7,BHALIYA RAJUBHAI LAKHMAN,M,IND,160,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,0.22,no,0.08,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,35,8,RATHOD KARSANBHAI TAPUBHAI,M,IND,104,NA,NA,71893,115242,MANAVADAR,GEN,NA,NA,8,62.38,0.14,yes,0,,,,NA,NA,2.17,
Gujarat,1998,2,9,3,36,1,RATHOD SAMATBHAI AALABHAI,M,BJP,41101,NA,NA,68272,139244,KESHOD,SC,NA,NA,6,49.03,60.2,no,24.83,JATAV,SC,HINDU,NA,NA,2.04,SC
Gujarat,1998,2,9,3,36,2,DHULA HAMIRBHAI HADABHAI,M,INC,24147,NA,NA,68272,139244,KESHOD,SC,NA,NA,6,49.03,35.37,no,33.44,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,36,3,PARMAR RAMESHBHAI ODHAVJIBHAI,M,JD,1316,NA,NA,68272,139244,KESHOD,SC,NA,NA,6,49.03,1.93,no,0.55,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,36,4,VANAVI DANABHAI BHIKABHAI,M,AIRJP,940,NA,NA,68272,139244,KESHOD,SC,NA,NA,6,49.03,1.38,no,0.52,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,36,5,MUCHHADIYA MADHABHAI VALABHAI,M,SP,584,NA,NA,68272,139244,KESHOD,SC,NA,NA,6,49.03,0.86,no,0.59,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,36,6,VEGADA MADHAVJI MEPABHAI,M,IND,184,NA,NA,68272,139244,KESHOD,SC,NA,NA,6,49.03,0.27,no,0,,,,NA,NA,2.04,
Gujarat,1998,2,9,3,37,1,BARAD JASHUBHAI DHANABHAI,M,INC,54769,NA,NA,101007,144020,TALALA,GEN,NA,NA,3,70.13,54.22,no,19.17,YADAV,OBC PP,HINDU,NA,NA,2.38,OBC PP
Gujarat,1998,2,9,3,37,2,DODEEYA NIRMLA HAMEERSINH,F,BJP,35407,NA,NA,101007,144020,TALALA,GEN,NA,NA,3,70.13,35.05,no,24.33,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,37,3,MER JADAV BHIKHA,M,AIRJP,10831,NA,NA,101007,144020,TALALA,GEN,NA,NA,3,70.13,10.72,no,0,,,,NA,NA,2.38,
Gujarat,1998,2,9,3,38,1,GOHEL CHUNILAL KANJI,M,BJP,45187,NA,NA,110128,180253,SOMNATH,GEN,NA,NA,4,61.1,41.03,no,18.2,OTHER SC,UPPER CASTE,HINDU,NA,NA,3.57,UPPER CASTE
Gujarat,1998,2,9,3,38,2,PANJA NUSARAT ALIBHAI,M,INC,25142,NA,NA,110128,180253,SOMNATH,GEN,NA,NA,4,61.1,22.83,no,4.35,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,38,3,CHUDASAMA HIRA RAMA,M,IND,20348,NA,NA,110128,180253,SOMNATH,GEN,NA,NA,4,61.1,18.48,no,0.81,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,38,4,BARAD JASABHAI BHANABHAI,M,AIRJP,19451,NA,NA,110128,180253,SOMNATH,GEN,NA,NA,4,61.1,17.66,no,0,,,,NA,NA,3.57,
Gujarat,1998,2,9,3,39,1,VANSH PUNJABHAI BHIMABHAI,M,INC,50289,NA,NA,87471,154757,UNA,GEN,NA,NA,6,56.52,57.49,no,19.22,OTHER PEASANT OBC,NOT ASCERTAINED,HINDU,NA,NA,2.08,NOT ASCERTAINED
Gujarat,1998,2,9,3,39,2,VALA RAMBHAI PUNABHAI,M,BJP,33477,NA,NA,87471,154757,UNA,GEN,NA,NA,6,56.52,38.27,no,36.63,,,,NA,NA,2.08,
Gujarat,1998,2,9,3,39,3,UPADHYAY JITENDRAKUMAR VAIKUNTHRAI,M,AIRJP,1439,NA,NA,87471,154757,UNA,GEN,NA,NA,6,56.52,1.65,no,0.63,,,,NA,NA,2.08,
Gujarat,1998,2,9,3,39,4,GAJERA MAGAN JIVRAJ,M,IND,884,NA,NA,87471,154757,UNA,GEN,NA,NA,6,56.52,1.01,no,0.09,,,,NA,NA,2.08,
Gujarat,1998,2,9,3,39,5,SOLANKI BHAYABHAI MEGHABHAI,M,IND,806,NA,NA,87471,154757,UNA,GEN,NA,NA,6,56.52,0.92,no,0.26,,,,NA,NA,2.08,
Gujarat,1998,2,9,3,39,6,ROJI RUKHSHANA ABDULKADAR,F,SP,576,NA,NA,87471,154757,UNA,GEN,NA,NA,6,56.52,0.66,no,0,6 MUSLIM,MUSLIM,MUSLIM,NA,NA,2.08,MUSLIM
Gujarat,1998,2,9,3,40,1,PATEL KESHUBHAI SAVDAS,M,BJP,52258,NA,NA,71196,125919,VISAVADAR,GEN,NA,NA,5,56.54,73.4,no,52.98,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,1.69,INTERMEDIARY CASTE
Gujarat,1998,2,9,3,40,2,AMBALIYA KESHUBHAI NARANBHAI,M,IND,14538,NA,NA,71196,125919,VISAVADAR,GEN,NA,NA,5,56.54,20.42,no,16.8,,,,NA,NA,1.69,
Gujarat,1998,2,9,3,40,3,RIBADIYA DHIRUBHAI FULABHAI,M,AIRJP,2578,NA,NA,71196,125919,VISAVADAR,GEN,NA,NA,5,56.54,3.62,no,2.11,,,,NA,NA,1.69,
Gujarat,1998,2,9,3,40,4,SARVAIYA BHAGVANBHAI BIJALBHAI,M,IND,1076,NA,NA,71196,125919,VISAVADAR,GEN,NA,NA,5,56.54,1.51,no,0.46,,,,NA,NA,1.69,
Gujarat,1998,2,9,3,40,5,GUNDRANIYA DHANJIBHAI NARSINHBHAI,M,IND,746,NA,NA,71196,125919,VISAVADAR,GEN,NA,NA,5,56.54,1.05,no,0,,,,NA,NA,1.69,
